1_id	1_span	1_anno_ptb::pos	2_id	2_span	2_anno_ptb::cat	3_id	3_span	3_anno_ptb::cat	4_id	4_span	4_anno_ptb::pos	4_anno_ptb::pos	meta_Period	meta_Genre	meta_Dialect	meta_File_name	meta_Text_name	meta_Date	meta_Author	meta_Verse_or_prose	meta_Foreign_original	meta_Relationship_to_spoken_language	meta_Prototypicaltext_category
salt:/ppcme2/cmmirk.m34#sTok10237	all	Q	salt:/ppcme2/cmmirk.m34#structure5846	all men herden	IP	salt:/ppcme2/cmmirk.m34#structure5847	all men	NP	salt:/ppcme2/cmmirk.m34#sTok10238	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok10272	all	Q	salt:/ppcme2/cmmirk.m34#structure5864	and all men	CONJP	salt:/ppcme2/cmmirk.m34#structure5865	all men	NP	salt:/ppcme2/cmmirk.m34#sTok10273	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok11709	all	Q	salt:/ppcme2/cmmirk.m34#structure6720	to all good men and woymen	PP	salt:/ppcme2/cmmirk.m34#structure6721	all good men and woymen	NP	salt:/ppcme2/cmmirk.m34#sTok11711	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok11858	euer-yche	Q	salt:/ppcme2/cmmirk.m34#structure6810	euer-yche man schuld go to þe cyte 0 þat he drogh lynage of *T*-6 , and ley a peny apon his hed , and offeren hit vp knowlachyng þat he was suget to þe Emperour of Rome	IP	salt:/ppcme2/cmmirk.m34#structure6811	euer-yche man	NP	salt:/ppcme2/cmmirk.m34#sTok11859	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok13113	all	Q	salt:/ppcme2/cmmirk.m34#structure7534	to all men	PP	salt:/ppcme2/cmmirk.m34#structure7535	all men	NP	salt:/ppcme2/cmmirk.m34#sTok13114	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok13435	yche	Q	salt:/ppcme2/cmmirk.m34#structure7725	This not only for his bewte , but also for hys bonte yche man haþe mater forto drawe to hym , and * * do hym worschyppe as 0 0 *T*-1 dude Octouiam , þe Emperour . Þe whech Emperour 0 *T*-2 plesed so *ICH*-3 þe empyre of Rome , þat all men wolden haue worschypped hym as hor God .	IP-MAT	salt:/ppcme2/cmmirk.m34#structure7733	yche man	NP	salt:/ppcme2/cmmirk.m34#sTok13436	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok13474	all	Q	salt:/ppcme2/cmmirk.m34#structure7756	all men wolden haue worschypped hym as hor God	IP	salt:/ppcme2/cmmirk.m34#structure7757	all men	NP	salt:/ppcme2/cmmirk.m34#sTok13475	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok13652	all	Q	salt:/ppcme2/cmmirk.m34#structure7851	and *con* charget all men þat þay schulden do also , and call þat chyld *ICH*-1 God , and not hym .	IP-MAT	salt:/ppcme2/cmmirk.m34#structure7852	all men	NP	salt:/ppcme2/cmmirk.m34#sTok13653	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok13675	ych	Q	salt:/ppcme2/cmmirk.m34#structure7865	By þys ensampull ych crysten mon and woman schuld lerne to do reuerence , and seruyce , and honor þys day to þys child . Wherfor 0 *T*-1 þe þrydde masse of þys day ys sayde at mydday , yn schewyng þat yche man and woman ys holden to come and offer of þis child and of hys modyr ; and soo * schowe hym seruant and soget to hym , and * knewlech þys schyld for hys God and for his Lorde .	IP-MAT	salt:/ppcme2/cmmirk.m34#structure7868	ych crysten mon and woman	NP	salt:/ppcme2/cmmirk.m34#sTok13677	mon	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok13714	yche	Q	salt:/ppcme2/cmmirk.m34#structure7887	yche man and woman ys holden to come and offer of þis child and of hys modyr ; and soo * schowe hym seruant and soget to hym , and * knewlech þys schyld for hys God and for his Lorde	IP	salt:/ppcme2/cmmirk.m34#structure7888	yche man and woman	NP	salt:/ppcme2/cmmirk.m34#sTok13715	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok13761	euery	Q	salt:/ppcme2/cmmirk.m34#structure7922	euery man schuld do þus for loue and not for awe	IP	salt:/ppcme2/cmmirk.m34#structure7923	euery man	NP	salt:/ppcme2/cmmirk.m34#sTok13762	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok13811	all	Q	salt:/ppcme2/cmmirk.m34#structure7947	all men and woymen for loue schuld haue boldnesse forto com to hym to seche grace	IP	salt:/ppcme2/cmmirk.m34#structure7948	all men and woymen	NP	salt:/ppcme2/cmmirk.m34#sTok13812	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok14944	any	Q	salt:/ppcme2/cmmirk.m34#structure8640	for any mon	PP	salt:/ppcme2/cmmirk.m34#structure8641	any mon	NP	salt:/ppcme2/cmmirk.m34#sTok14945	mon	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok15222	all	Q	salt:/ppcme2/cmmirk.m34#structure8793	to all crysten men	PP	salt:/ppcme2/cmmirk.m34#structure8794	all crysten men	NP	salt:/ppcme2/cmmirk.m34#sTok15224	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok15243	yche	Q	salt:/ppcme2/cmmirk.m34#structure8809	for yche mon 0 þat *T*-1 pursewyth hom , or *T*-1 doth hom any doses	PP	salt:/ppcme2/cmmirk.m34#structure8810	yche mon 0 þat *T*-1 pursewyth hom , or *T*-1 doth hom any doses	NP	salt:/ppcme2/cmmirk.m34#sTok15244	mon	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok15846	all	Q	salt:/ppcme2/cmmirk.m34#structure9170	of all men	PP	salt:/ppcme2/cmmirk.m34#structure9171	all men	NP	salt:/ppcme2/cmmirk.m34#sTok15847	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok16642	all	Q	salt:/ppcme2/cmmirk.m34#structure9612	all men went 0 he had ben sothyn to pesys	IP	salt:/ppcme2/cmmirk.m34#structure9613	all men	NP	salt:/ppcme2/cmmirk.m34#sTok16643	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok18002	all	Q	salt:/ppcme2/cmmirk.m34#structure10451	of all men	PP	salt:/ppcme2/cmmirk.m34#structure10452	all men	NP	salt:/ppcme2/cmmirk.m34#sTok18003	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok18658	no	Q	salt:/ppcme2/cmmirk.m34#structure10840	no man myght see hym	IP	salt:/ppcme2/cmmirk.m34#structure10841	no man	NP	salt:/ppcme2/cmmirk.m34#sTok18659	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok21071	alle	Q	salt:/ppcme2/cmmirk.m34#structure12238	to vndrystond : alle mon	IP	salt:/ppcme2/cmmirk.m34#structure12239	alle mon	NP	salt:/ppcme2/cmmirk.m34#sTok21072	mon	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok21561	all	Q	salt:/ppcme2/cmmirk.m34#structure12522	all men speken so moche þerof	IP	salt:/ppcme2/cmmirk.m34#structure12523	all men	NP	salt:/ppcme2/cmmirk.m34#sTok21562	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok21905	all	Q	salt:/ppcme2/cmmirk.m34#structure12713	but when 0 þay knew how 0 *T*-1 hit was , all men logh	IP-MAT	salt:/ppcme2/cmmirk.m34#structure12722	all men	NP	salt:/ppcme2/cmmirk.m34#sTok21906	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok22114	no	Q	salt:/ppcme2/cmmirk.m34#structure12839	But þis penance no mon *ICH*-1 knoweth , but he 0 þat *T*-2 hath seyn hit .	IP-MAT	salt:/ppcme2/cmmirk.m34#structure12841	no mon *ICH*-1	NP	salt:/ppcme2/cmmirk.m34#sTok22115	mon	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok22204	yche	Q	salt:/ppcme2/cmmirk.m34#structure12886	and *con* ȝef yche man IIII penyes of syluer .	IP-MAT	salt:/ppcme2/cmmirk.m34#structure12887	yche man	NP	salt:/ppcme2/cmmirk.m34#sTok22205	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok22495	all	Q	salt:/ppcme2/cmmirk.m34#structure13065	to all men	PP	salt:/ppcme2/cmmirk.m34#structure13066	all men	NP	salt:/ppcme2/cmmirk.m34#sTok22496	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok24825	some	Q	salt:/ppcme2/cmmirk.m34#structure14394	*T*-5 some men haue dyuerse opynyons þat , ȝyf 0 þay werne *-6 clene schereven , þay wer worthy gret penawnce for mysbeleue	IP	salt:/ppcme2/cmmirk.m34#structure14395	some men	NP	salt:/ppcme2/cmmirk.m34#sTok24826	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok28172	yche	Q	salt:/ppcme2/cmmirk.m34#structure16351	forto teche yche cristen man his byleue	IP	salt:/ppcme2/cmmirk.m34#structure16352	yche cristen man	NP	salt:/ppcme2/cmmirk.m34#sTok28174	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok28180	yche	Q	salt:/ppcme2/cmmirk.m34#structure16354	For yche crysten man or woman ys holden forto beleue yn þe Fadyr , and yn þe Sonne , and yn þe Holy Gost , 0 þat *T*-1 ben þre persons and won God .	IP-MAT	salt:/ppcme2/cmmirk.m34#structure16355	yche crysten man or woman	NP	salt:/ppcme2/cmmirk.m34#sTok28182	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok28335	no	Q	salt:/ppcme2/cmmirk.m34#structure16445	For wythout þes two schall þer no man be sauet ;	IP-MAT	salt:/ppcme2/cmmirk.m34#structure16449	no man	NP	salt:/ppcme2/cmmirk.m34#sTok28336	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok29261	all	Q	salt:/ppcme2/cmmirk.m34#structure17020	forto take and bryng all crysten men and woymen 0 þat *T*-1 þay myght fynde yn any place	IP	salt:/ppcme2/cmmirk.m34#structure17022	all crysten men and woymen 0 þat *T*-1 þay myght fynde yn any place	NP	salt:/ppcme2/cmmirk.m34#sTok29263	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok29353	yche	Q	salt:/ppcme2/cmmirk.m34#structure17080	yche man was wondyr sor aferde of hym	IP	salt:/ppcme2/cmmirk.m34#structure17081	yche man	NP	salt:/ppcme2/cmmirk.m34#sTok29354	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok29377	mony	Q	salt:/ppcme2/cmmirk.m34#structure17093	yn þe cyte of Damaske *exp* wer mony crysten men hud for drede	IP	salt:/ppcme2/cmmirk.m34#structure17098	mony crysten men	NP	salt:/ppcme2/cmmirk.m34#sTok29379	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok29707	no	Q	salt:/ppcme2/cmmirk.m34#structure17288	but þay seen no man ;	IP-MAT	salt:/ppcme2/cmmirk.m34#structure17290	no man	NP	salt:/ppcme2/cmmirk.m34#sTok29708	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok29965	yche	Q	salt:/ppcme2/cmmirk.m34#structure17438	yche man wondyr of his sodeyne conuersyon	IP	salt:/ppcme2/cmmirk.m34#structure17439	yche man	NP	salt:/ppcme2/cmmirk.m34#sTok29966	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok30048	all	Q	salt:/ppcme2/cmmirk.m34#structure17483	to all cristen men	PP	salt:/ppcme2/cmmirk.m34#structure17484	all cristen men	NP	salt:/ppcme2/cmmirk.m34#sTok30050	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok30123	no	Q	salt:/ppcme2/cmmirk.m34#structure17529	*T*-1 no man durst preche Goddys worde for hym	IP	salt:/ppcme2/cmmirk.m34#structure17530	no man	NP	salt:/ppcme2/cmmirk.m34#sTok30124	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok30179	yche	Q	salt:/ppcme2/cmmirk.m34#structure17561	yche crysten mannys *ICH*-2 fote 0 þat he had gult to *T*-3	NP	salt:/ppcme2/cmmirk.m34#structure17562	yche crysten mannys *ICH*-2	NP	salt:/ppcme2/cmmirk.m34#sTok30181	mannys	N$	N$	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok30424	no	Q	salt:/ppcme2/cmmirk.m34#structure17705	no man be lorne	IP	salt:/ppcme2/cmmirk.m34#structure17706	no man	NP	salt:/ppcme2/cmmirk.m34#sTok30425	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok30434	all	Q	salt:/ppcme2/cmmirk.m34#structure17710	all men and woymen ben sauet	IP	salt:/ppcme2/cmmirk.m34#structure17711	all men and woymen	NP	salt:/ppcme2/cmmirk.m34#sTok30435	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok31018	ych	Q	salt:/ppcme2/cmmirk.m34#structure18070	*T*-2 ych man take good ensampull , whyll 0 he ys here , by Saynt Paule	IP	salt:/ppcme2/cmmirk.m34#structure18071	ych man	NP	salt:/ppcme2/cmmirk.m34#sTok31019	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok32323	all	Q	salt:/ppcme2/cmmirk.m34#structure18877	to all crysten men	PP	salt:/ppcme2/cmmirk.m34#structure18878	all crysten men	NP	salt:/ppcme2/cmmirk.m34#sTok32325	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok32642	all	Q	salt:/ppcme2/cmmirk.m34#structure19070	and *con* commaundyd all cristen men and wymmen forto come þys same day to chyrche	IP	salt:/ppcme2/cmmirk.m34#structure19071	all cristen men and wymmen	NP	salt:/ppcme2/cmmirk.m34#sTok32644	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok32673	yche	Q	salt:/ppcme2/cmmirk.m34#structure19091	Soo yche man aftyr , by processe of tyme , lafton þat worschip 0 þat *T*-1 þay dyden to þat woman Februa ,	IP-MAT	salt:/ppcme2/cmmirk.m34#structure19093	yche man	NP	salt:/ppcme2/cmmirk.m34#sTok32674	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok32720	yche	Q	salt:/ppcme2/cmmirk.m34#structure19121	and yche man , and woman , and chyld of age comeþe þys day to þe chyrche ,	IP-MAT	salt:/ppcme2/cmmirk.m34#structure19122	yche man , and woman , and chyld of age	NP	salt:/ppcme2/cmmirk.m34#sTok32721	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok32867	yche	Q	salt:/ppcme2/cmmirk.m34#structure19207	hyt bytokeneth also yche good man and woman 0 þat *T*-1 doþe good dedes wyth good entent , and yn full loue and charite to God and to his euen-cristen . Wherfor 0 *T*-2 yf 0 any of you haþe soo trespassyd to his neghtbur wherby þat *T*-3 þys candyll of charyte ys qwenchet , furst go he and *T*-2 *con* acord hym wyth his neghtbur , and *con* so tend his condyll aȝeyne , and *con* þen offyr his condyll to þe pryst .	IP-MAT	salt:/ppcme2/cmmirk.m34#structure19209	yche good man and woman 0 þat *T*-1 doþe good dedes wyth good entent , and yn full loue and charite to God and to his euen-cristen	NP	salt:/ppcme2/cmmirk.m34#sTok32869	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok33153	mony	Q	salt:/ppcme2/cmmirk.m34#structure19385	mony mannys charite , 0 þat *T*-3 was befor qwenchet by envy	NP	salt:/ppcme2/cmmirk.m34#structure19386	mony mannys	NP	salt:/ppcme2/cmmirk.m34#sTok33154	mannys	N$	N$	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok34329	yche	Q	salt:/ppcme2/cmmirk.m34#structure20072	For yche man schuld þat tyme make more solempnyte	IP	salt:/ppcme2/cmmirk.m34#structure20073	yche man	NP	salt:/ppcme2/cmmirk.m34#sTok34330	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok34528	yche	Q	salt:/ppcme2/cmmirk.m34#structure20206	yche mon aftyr hys hauyng	NP	salt:/ppcme2/cmmirk.m34#structure20207	yche mon	NP	salt:/ppcme2/cmmirk.m34#sTok34529	mon	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok35149	ych	Q	salt:/ppcme2/cmmirk.m34#structure20602	to ych man 0 þat *T*-1 takeþe hit to hert , to put away all maner worldes vanyte , and vayn murthe , and reuell	PP	salt:/ppcme2/cmmirk.m34#structure20603	ych man 0 þat *T*-1 takeþe hit to hert , to put away all maner worldes vanyte , and vayn murthe , and reuell	NP	salt:/ppcme2/cmmirk.m34#sTok35150	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok35237	all	Q	salt:/ppcme2/cmmirk.m34#structure20658	and all oþer men	CONJP	salt:/ppcme2/cmmirk.m34#structure20659	all oþer men	NP	salt:/ppcme2/cmmirk.m34#sTok35239	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok35382	any	Q	salt:/ppcme2/cmmirk.m34#structure20751	any man shuld be don to deth	IP	salt:/ppcme2/cmmirk.m34#structure20752	any man	NP	salt:/ppcme2/cmmirk.m34#sTok35383	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok35512	all	Q	salt:/ppcme2/cmmirk.m34#structure20822	Then þe kyng commawndyt all men forto dawnce and to make al þe reuell 0 þat *T*-1 þay couthe * , on yche syde ;	IP-MAT	salt:/ppcme2/cmmirk.m34#structure20825	all men	NP	salt:/ppcme2/cmmirk.m34#sTok35513	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok35969	no	Q	salt:/ppcme2/cmmirk.m34#structure21085	no man ne no woman	NP	salt:/ppcme2/cmmirk.m34#structure21086	no man	NP	salt:/ppcme2/cmmirk.m34#sTok35970	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok37954	yche	Q	salt:/ppcme2/cmmirk.m34#structure22304	holy chyrche techeth yche man and woman , to þenke on how schort 0 *T*-2 a mannis lyfe is now in our dayes oþer 0 þat *T*-3 hit was in olde tyme before	IP	salt:/ppcme2/cmmirk.m34#structure22306	yche man and woman	NP	salt:/ppcme2/cmmirk.m34#sTok37955	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok38164	any	Q	salt:/ppcme2/cmmirk.m34#structure22438	he sendys any man tribulacyon oþer any dysese	IP	salt:/ppcme2/cmmirk.m34#structure22440	any man	NP	salt:/ppcme2/cmmirk.m34#sTok38165	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok38211	yche	Q	salt:/ppcme2/cmmirk.m34#structure22470	yche man take ensampull by hym forto suffyr tribulacyon wyth good wyll	IP	salt:/ppcme2/cmmirk.m34#structure22471	yche man	NP	salt:/ppcme2/cmmirk.m34#sTok38212	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok38491	yche	Q	salt:/ppcme2/cmmirk.m34#structure22657	*T*-3 yche man 0 þat *T*-4 will plese God	IP	salt:/ppcme2/cmmirk.m34#structure22658	yche man 0 þat *T*-4 will plese God	NP	salt:/ppcme2/cmmirk.m34#sTok38492	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok38792	ych	Q	salt:/ppcme2/cmmirk.m34#structure22848	*T*-1 ych man and woman *ICH*-2 most nedely do , 0 þat *T*-3 wyll haue mercy of God yn þe dredfull day of dome	IP	salt:/ppcme2/cmmirk.m34#structure22849	ych man and woman *ICH*-2	NP	salt:/ppcme2/cmmirk.m34#sTok38793	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok39194	all	Q	salt:/ppcme2/cmmirk.m34#structure23083	all men wendon þat he had ben a gret seynt before God	IP	salt:/ppcme2/cmmirk.m34#structure23084	all men	NP	salt:/ppcme2/cmmirk.m34#sTok39195	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok40019	mony	Q	salt:/ppcme2/cmmirk.m34#structure23595	*T*-5 mony men and woymen were ysaued , as 0 0 *T*-6 men haue an oppynyon	IP	salt:/ppcme2/cmmirk.m34#structure23596	mony men and woymen	NP	salt:/ppcme2/cmmirk.m34#sTok40020	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok40179	all	Q	salt:/ppcme2/cmmirk.m34#structure23687	and all men aftyr hym	CONJP	salt:/ppcme2/cmmirk.m34#structure23688	all men aftyr hym	NP	salt:/ppcme2/cmmirk.m34#sTok40180	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok40767	all	Q	salt:/ppcme2/cmmirk.m34#structure24018	For yn þe old lawe , ych fyfty wynter , all men and woymen 0 þat *T*-1 wern sette wyth seruice and bondage , þay wern made *-2 fre in gret ioy and murth to hom . Wherfor 0 *T*-3 þys nowmbur bygynnyth þys day , and *T*-3 *con* endyth yn Estyrday , schewyng þat yche godys-seruand 0 þat *T*-4 ys oppressyd wyth tribulacyon , and *T*-4 takyth hit mekely yn his hert , he schall be made *-5 fre yn his resurrecyon : þat ys yn þe day of dome , and be made * þe ayre of þe kyndome of Heuen .	IP-MAT	salt:/ppcme2/cmmirk.m34#structure24022	all men and woymen 0 þat *T*-1 wern sette wyth seruice and bondage	NP	salt:/ppcme2/cmmirk.m34#sTok40768	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok40887	yche	Q	salt:/ppcme2/cmmirk.m34#structure24096	to yche man and weman 0 þat *T*-1 comyth to Rome þat ȝere	PP	salt:/ppcme2/cmmirk.m34#structure24097	yche man and weman 0 þat *T*-1 comyth to Rome þat ȝere	NP	salt:/ppcme2/cmmirk.m34#sTok40888	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok40904	all	Q	salt:/ppcme2/cmmirk.m34#structure24109	all men may not come þedyr	IP	salt:/ppcme2/cmmirk.m34#structure24110	all men	NP	salt:/ppcme2/cmmirk.m34#sTok40905	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok40929	all	Q	salt:/ppcme2/cmmirk.m34#structure24105	But for 0 all men may not come þedyr and haue þys pardon , þerfor þe Pope of Heuen , Ihesu Cryst , of his specyall grace grauntyþe all men and woymen full pardon of hor synnys yn hor deth-day , so þat þay woll kepe by hor lyue þre þyngys 0 þat *T*-2 ben nedefull to hom . Þe wheche 0 *T*-3 ben þese : full contricion wyth schryft , full charite wythout feynyng , and stabull fayth wythout flateryng .	IP-MAT	salt:/ppcme2/cmmirk.m34#structure24122	all men and woymen	NP	salt:/ppcme2/cmmirk.m34#sTok40930	men	NS	NS	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
salt:/ppcme2/cmmirk.m34#sTok40994	no	Q	salt:/ppcme2/cmmirk.m34#structure24158	And , sothly , wythout þes þre , þer may no man haue pardon at Rome ne elleswher . Wherfor 0 *T*-2 he 0 þat *T*-3 wyll be asoylet of þe Pope of Heuen , and haue playne remyssyon of hys synnys , he most be full contryte , þat ys , ynwardly sory for hys synnys and his gyltes ; and so schryue hym clene , and be yn full purpos neuer forto synne more .	IP-MAT	salt:/ppcme2/cmmirk.m34#structure24163	no man	NP	salt:/ppcme2/cmmirk.m34#sTok40995	man	N	N	M3/4		WMO	CMMIRK			MIRK JOHN	PROSE	X	X	INSTR REL
